Keyword,Lat,Lon,Timestamp
common cold,53.47925186,-2.247925997,12/11/2011 7:50
common cold,55.61471939,-4.498792171,12/11/2011 7:50
common cold,52.35551834,-1.174319744,12/11/2011 7:50
common cold,55.070858,-3.605119944,12/11/2011 7:50
common cold,56.39499283,-3.430838108,12/11/2011 7:50
common cold,51.34740448,-2.977255106,12/11/2011 7:50
common cold,50.82937241,-0.978190005,12/11/2011 8:00
common cold,51.50812912,-0.128004998,12/11/2011 8:00
common cold,52.35551834,-1.174319744,12/11/2011 8:00
common cold,53.34410477,-6.267493725,12/11/2011 8:00
common cold,53.74567032,-0.336741298,12/11/2011 8:00
common cold,51.70037079,-3.045268059,12/11/2011 8:00
common cold,51.49129868,-0.237843603,12/11/2011 8:00
common cold,52.13263321,5.291265965,12/11/2011 8:00
common cold,53.54886246,-1.052703023,12/11/2011 8:20
common cold,51.76120377,-1.246467352,12/11/2011 8:50
common cold,53.80127716,-1.548567057,12/11/2011 8:50
common cold,51.42446518,5.561608791,12/11/2011 8:50
common cold,50.84294128,-0.131311998,12/11/2011 8:50
common cold,50.55112457,-4.141654015,12/11/2011 8:50
common cold,51.86424637,-2.23815608,12/11/2011 8:50
common cold,55.86864471,-2.973874092,12/11/2011 8:50
common cold,52.69588852,1.684486985,12/11/2011 9:00
common cold,51.19109344,-1.73360455,12/11/2011 9:00
common cold,51.80722046,-0.812766373,12/11/2011 9:00
common cold,55.86423874,-4.251805782,12/11/2011 9:00
common cold,51.79575729,-0.081156999,12/11/2011 9:00
common cold,54.25035858,-1.470855355,12/11/2011 9:00
common cold,53.52281952,-1.128461957,12/11/2011 9:00
common cold,52.13066101,-3.783711672,12/11/2011 9:00
common cold,52.38037109,0.144025907,12/11/2011 9:20
common cold,53.34410477,-6.267493725,12/11/2011 9:50
common cold,51.67078018,-1.2879529,12/11/2011 9:50
common cold,51.75152969,-0.333891988,12/11/2011 9:50
common cold,52.25452423,-2.266838312,12/11/2011 9:50
common cold,53.78939819,-2.255002975,12/11/2011 9:50
common cold,52.63088608,1.297355056,12/11/2011 9:50
common cold,56.49067307,-4.202645779,12/11/2011 9:50
common cold,51.50812912,-0.128004998,12/11/2011 10:00
common cold,51.64015961,-1.278895617,12/11/2011 10:00
common cold,51.48158264,-3.179090023,12/11/2011 10:00
common cold,53.34410477,-6.267493725,12/11/2011 10:00
common cold,53.47925186,-2.247925997,12/11/2011 10:50
common cold,56.26391983,9.501785278,12/11/2011 10:50
common cold,49.21443939,-2.131249905,12/11/2011 10:50
common cold,53.76320267,-2.703089952,12/11/2011 10:50
common cold,51.50812912,-0.128004998,12/11/2011 10:50
common cold,53.47925186,-2.247925997,12/11/2011 11:00
common cold,50.73906708,-2.338234663,12/11/2011 11:00
common cold,50.72995377,-1.163282037,12/11/2011 11:00
common cold,50.65122986,-1.314766407,12/11/2011 11:00
common cold,50.06719971,1.574337006,12/11/2011 11:00
common cold,53.38113022,-1.470085025,12/11/2011 11:00
common cold,55.08613586,-1.580800056,12/11/2011 11:50
common cold,50.27297592,7.344732761,12/11/2011 11:50
common cold,54.98198318,-1.519910574,12/11/2011 11:50
common cold,52.13066101,-3.783711672,12/11/2011 12:00
common cold,51.50812912,-0.128004998,12/11/2011 12:00
common cold,51.25571442,-0.000003,12/11/2011 12:00
common cold,52.63687897,-1.139759183,12/11/2011 12:00
common cold,51.34379959,-1.132169008,12/11/2011 12:00
common cold,52.4862442,-1.890401006,12/11/2011 12:00
common cold,55.01566315,-1.578565955,12/11/2011 12:10
common cold,57.23219299,-2.445714951,12/11/2011 12:50
common cold,52.66447449,4.976147175,12/11/2011 12:50
common cold,53.80127716,-1.548567057,12/11/2011 13:00
common cold,50.88300705,-2.79587698,12/11/2011 13:00
common cold,53.6457901,-1.785035014,12/11/2011 13:00
common cold,55.95325089,-3.188266993,12/11/2011 13:00
common cold,51.50812912,-0.128004998,12/11/2011 13:00
common cold,52.4862442,-1.890401006,12/11/2011 13:40
common cold,53.39579391,-2.571767092,12/11/2011 13:40
common cold,54.97825241,-1.61777997,12/11/2011 13:40
common cold,51.76590729,0.667366505,12/11/2011 13:40
common cold,51.50812912,-0.128004998,12/11/2011 13:40
common cold,53.47925186,-2.247925997,12/11/2011 13:40
common cold,51.50812912,-0.128004998,12/11/2011 13:40
common cold,51.54011536,0.749374986,12/11/2011 13:50
common cold,51.50812912,-0.128004998,12/11/2011 13:50
common cold,50.80736542,-1.899775982,12/11/2011 13:50
common cold,51.50812912,-0.128004998,12/11/2011 13:50
common cold,51.0895195,-1.216843963,12/11/2011 13:50
common cold,55.86423874,-4.251805782,12/11/2011 13:50
common cold,53.00266647,-2.17940402,12/11/2011 13:50
common cold,51.26637268,-0.599343002,12/11/2011 14:40
common cold,51.37616348,-0.098233998,12/11/2011 14:40
common cold,53.55263138,-1.479725957,12/11/2011 14:40
common cold,53.76320267,-2.703089952,12/11/2011 15:00
common cold,51.56194687,-0.013139,12/11/2011 15:00
common cold,54.97825241,-1.61777997,12/11/2011 15:00
common cold,51.50812912,-0.128004998,12/11/2011 15:00
common cold,53.47925186,-2.247925997,12/11/2011 15:00
common cold,53.47925186,-2.247925997,12/11/2011 15:00
common cold,53.51468277,-2.038678885,12/11/2011 15:00
common cold,52.05673599,1.148219943,12/11/2011 15:00
common cold,52.57984543,-1.130378962,12/11/2011 15:50
common cold,51.86424637,-2.23815608,12/11/2011 15:50
common cold,50.94206238,-2.633307934,12/11/2011 15:50
common cold,51.50812912,-0.128004998,12/11/2011 15:50
common cold,51.50812912,-0.128004998,12/11/2011 15:50
common cold,51.50812912,-0.128004998,12/11/2011 15:50
common cold,56.49067307,-4.202645779,12/11/2011 15:50
common cold,48.85661316,2.352221966,12/11/2011 16:00
common cold,51.94921112061,-0.283414006,12/11/2011 16:00
common cold,52.35551834,-1.174319744,12/11/2011 16:00
common cold,60.39126205,5.322054386,12/11/2011 16:00
common cold,51.75324249,-0.448632002,12/11/2011 16:00
common cold,51.1582756,-0.159640998,12/11/2011 16:20
common cold,51.75172424,-1.255285025,12/11/2011 16:40
common cold,53.41154099,-2.990115881,12/11/2011 16:40
common cold,54.10896683,-3.218894005,12/11/2011 16:40
common cold,52.35551834,-1.174319744,12/11/2011 16:40
common cold,53.41291046,-8.243889809,12/11/2011 16:50
common cold,53.79598236,-1.759397984,12/11/2011 16:50
common cold,53.40675354,-2.15884304,12/11/2011 16:50
common cold,53.41154099,-2.990115881,12/11/2011 16:50
common cold,53.47925186,-2.247925997,12/11/2011 16:50
common cold,51.50812912,-0.128004998,12/11/2011 16:50
common cold,54.78771591,-6.492314339,12/11/2011 16:50
common cold,52.97014236,-1.306977987,12/11/2011 16:50
common cold,53.41291046,-8.243889809,12/11/2011 16:50
common cold,53.40675354,-2.15884304,12/11/2011 17:50
common cold,55.77926636,-2.346713305,12/11/2011 17:50
common cold,55.86423874,-4.251805782,12/11/2011 18:00
common cold,51.50812912,-0.128004998,12/11/2011 18:00
common cold,51.50812912,-0.128004998,12/11/2011 18:00
common cold,51.89716721,-8.477869034,12/11/2011 18:40
common cold,53.47925186,-2.247925997,12/11/2011 18:40
common cold,53.38113022,-1.470085025,12/11/2011 18:40
common cold,51.50812912,-0.128004998,12/11/2011 18:40
common cold,51.88008881,0.550926924,12/11/2011 18:40
common cold,49.21443939,-2.131249905,12/11/2011 18:50
common cold,51.24095917,-0.167818204,12/11/2011 18:50
common cold,52.90671921,-2.900337934,12/11/2011 18:50
common cold,54.57300186,-1.238000035,12/11/2011 19:50
common cold,50.36585236,3.1143291,12/11/2011 19:50
common cold,51.50812912,-0.128004998,12/11/2011 19:50
common cold,52.97014236,-1.306977987,12/11/2011 20:00
common cold,52.54545593,-1.376670003,12/11/2011 20:00
common cold,56.44807434,9.399382591,12/11/2011 20:50
common cold,52.10719681,5.115875721,12/11/2011 21:00
common cold,53.96229172,-1.081899524,12/11/2011 21:50
common cold,48.85661316,2.352221966,12/11/2011 22:00
common cold,53.06956482,6.577204227,12/11/2011 22:00
common cold,53.33918381,-7.080521584,12/11/2011 22:50
common cold,53.18597794,-2.892125845,12/11/2011 22:50
common cold,52.63358307,-1.691032052,12/12/2011 0:00
common cold,60.47202301,8.468946457,12/12/2011 0:50
common cold,54.99942398,-1.427405953,12/12/2011 1:00
common cold,52.35551834,-1.174319744,12/12/2011 1:00
common cold,55.86423874,-4.251805782,12/12/2011 1:00
common cold,52.13066101,-3.783711672,12/12/2011 1:50
common cold,52.77209854,-1.206166029,12/12/2011 1:50
common cold,52.51225662,-2.081111908,12/12/2011 1:50
common cold,53.19339371,-2.893074989,12/12/2011 1:50
common cold,51.50812912,-0.128004998,12/12/2011 1:50
common cold,50.76803589,0.290472001,12/12/2011 1:50
common cold,55.84336853,-3.966726065,12/12/2011 1:50
common cold,50.65122986,-1.314766407,12/12/2011 2:00
common cold,55.37805176,-3.435972929,12/12/2011 2:00
common cold,52.13263321,5.291265965,12/12/2011 3:00
common cold,51.51769257,-0.153131098,12/12/2011 3:00
common cold,54.69174576,-1.21292603,12/12/2011 3:00
common cold,53.41291046,-8.243889809,12/12/2011 3:00
common cold,52.35551834,-1.174319744,12/12/2011 3:00
common cold,53.38113022,-1.470085025,12/12/2011 3:00
common cold,51.50812912,-0.128004998,12/12/2011 3:50
common cold,51.35609436,0.574939191,12/12/2011 3:50
common cold,52.1917305,-1.708297968,12/12/2011 3:50
common cold,54.22468567,-9.991002083,12/12/2011 3:50
common cold,56.26391983,9.501785278,12/12/2011 3:50
common cold,52.11950684,5.194365501,12/12/2011 3:50
common cold,51.57587051,-0.421236008,12/12/2011 3:50
common cold,53.41154099,-2.990115881,12/12/2011 3:50
common cold,52.95593643,-1.161494851,12/12/2011 3:50
common cold,53.41154099,-2.990115881,12/12/2011 3:50
common cold,53.38113022,-1.470085025,12/12/2011 3:50
common cold,51.80978394,-0.2376744,12/12/2011 3:50
common cold,52.67841721,-2.445257902,12/12/2011 4:00
common cold,51.50812912,-0.128004998,12/12/2011 4:00
common cold,51.37580109,-2.359903812,12/12/2011 4:00
common cold,54.58499908,-5.931000233,12/12/2011 4:00
common cold,52.4862442,-1.890401006,12/12/2011 4:00
common cold,55.37805176,-3.435972929,12/12/2011 4:00
common cold,52.35551834,-1.174319744,12/12/2011 4:00
common cold,51.50812912,-0.128004998,12/12/2011 4:00
common cold,53.396595,-2.976169109,12/12/2011 4:00
common cold,50.9097023,-1.404350877,12/12/2011 4:00
common cold,54.59744263,-5.934068203,12/12/2011 4:00
common cold,54.86537933,-6.280379772,12/12/2011 4:00
common cold,54.59744263,-5.934068203,12/12/2011 4:00
common cold,51.55821228,-0.056003999,12/12/2011 4:20
common cold,54.57164764,-5.933156013,12/12/2011 4:40
common cold,50.94206238,-2.633307934,12/12/2011 4:50
common cold,52.58621216,-1.982918978,12/12/2011 4:50
common cold,52.56949997,-0.240529895,12/12/2011 4:50
common cold,55.86423874,-4.251805782,12/12/2011 4:50
common cold,53.41154099,-2.990115881,12/12/2011 4:50
common cold,53.34410477,-6.267493725,12/12/2011 4:50
common cold,51.50812912,-0.128004998,12/12/2011 4:50
common cold,52.47507477,-1.829833031,12/12/2011 4:50
common cold,55.01566315,-1.578565955,12/12/2011 5:00
common cold,52.48868179,-2.007494926,12/12/2011 5:00
common cold,52.86730576,1.399191022,12/12/2011 5:00
common cold,51.76590729,0.667366505,12/12/2011 5:00
common cold,52.37643051,-2.316661835,12/12/2011 5:00
common cold,52.35551834,-1.174319744,12/12/2011 5:00
common cold,51.50812912,-0.128004998,12/12/2011 5:00
common cold,51.50812912,-0.128004998,12/12/2011 5:00
common cold,55.45355225,-4.265829086,12/12/2011 5:00
common cold,53.36154938,-6.482520103,12/12/2011 5:00
common cold,51.45451355,-2.587909937,12/12/2011 5:00
common cold,51.45451355,-2.587909937,12/12/2011 5:00
common cold,54.78771591,-6.492314339,12/12/2011 5:50
common cold,51.64761353,-0.358420014,12/12/2011 5:50
common cold,55.37805176,-3.435972929,12/12/2011 5:50
common cold,53.47925186,-2.247925997,12/12/2011 5:50
common cold,53.41291046,-8.243889809,12/12/2011 5:50
common cold,53.65351105,-2.632596016,12/12/2011 6:00
common cold,50.37191772,-4.136019707,12/12/2011 6:00
common cold,53.41154099,-2.990115881,12/12/2011 6:00
common cold,50.37421417,-4.138204098,12/12/2011 6:00
common cold,52.35551834,-1.174319744,12/12/2011 6:00
common cold,51.50812912,-0.128004998,12/12/2011 6:00
common cold,52.13263321,5.291265965,12/12/2011 6:00
common cold,52.05639648,-2.715974092,12/12/2011 6:00
common cold,52.4068222,-1.519693017,12/12/2011 6:00
common cold,54.59744263,-5.934068203,12/12/2011 6:00
common cold,51.50812912,-0.128004998,12/12/2011 6:00
common cold,53.41291046,-8.243889809,12/12/2011 6:20
common cold,53.00266647,-2.17940402,12/12/2011 6:20
common cold,52.13263321,5.291265965,12/12/2011 6:30
common cold,49.21443939,-2.131249905,12/12/2011 6:30
common cold,51.50812912,-0.128004998,12/12/2011 6:30
common cold,53.41154099,-2.990115881,12/12/2011 6:30
common cold,50.7191658,-1.880769014,12/12/2011 6:30
common cold,51.24095917,-0.167818204,12/12/2011 6:30
common cold,51.57608414,0.488736004,12/12/2011 6:30
common cold,51.23694611,-2.996901035,12/12/2011 6:40
common cold,54.90686798,-1.383800983,12/12/2011 6:40
common cold,53.41291046,-8.243889809,12/12/2011 6:40
common cold,51.28023148,1.07890892,12/12/2011 6:40
common cold,52.63687897,-1.139759183,12/12/2011 6:50
common cold,51.34740448,-2.977255106,12/12/2011 6:50
common cold,51.58415222,-2.997663975,12/12/2011 6:50
common cold,51.51496506,0.058911599,12/12/2011 6:50
common cold,52.13263321,5.291265965,12/12/2011 6:50
common cold,50.9097023,-1.404350877,12/12/2011 6:50
common cold,50.37191772,-4.136019707,12/12/2011 7:00
common cold,51.48158264,-3.179090023,12/12/2011 7:00
common cold,56.49067307,-4.202645779,12/12/2011 7:00
common cold,51.50812912,-0.128004998,12/12/2011 7:00
common cold,53.41291046,-8.243889809,12/12/2011 7:00
common cold,54.97825241,-1.61777997,12/12/2011 7:00
common cold,53.72582245,-6.879172325,12/12/2011 7:00
common cold,53.47925186,-2.247925997,12/12/2011 10:00
common cold,48.85661316,2.352221966,12/12/2011 10:00
common cold,51.50812912,-0.128004998,12/12/2011 10:00
common cold,51.04449463,-0.890818,12/12/2011 10:40
common cold,52.18684387,-0.150556996,12/12/2011 10:40
common cold,51.62144089,-3.943645954,12/12/2011 10:40
common cold,51.50812912,-0.128004998,12/12/2011 10:40
common cold,52.35551834,-1.174319744,12/12/2011 10:40
common cold,51.06878662,-1.794471979,12/12/2011 10:40
common cold,51.45288467,-0.973905981,12/12/2011 10:40
common cold,52.35551834,-1.174319744,12/12/2011 10:40
common cold,50.30347824,1.647235036,12/12/2011 10:40
common cold,47.15237808,-1.881820679,12/12/2011 10:40
common cold,51.7808609,4.68041563,12/12/2011 11:00
common cold,53.38113022,-1.470085025,12/12/2011 11:00
common cold,51.83280182,-0.212347999,12/12/2011 11:00
common cold,55.37805176,-3.435972929,12/12/2011 11:00
common cold,55.86423874,-4.251805782,12/12/2011 11:40
common cold,53.36102295,-2.733637095,12/12/2011 11:40
common cold,50.82937241,-0.978190005,12/12/2011 11:40
common cold,53.41154099,-2.990115881,12/12/2011 11:40
common cold,54.78771591,-6.492314339,12/12/2011 11:50
common cold,53.36102295,-2.733637095,12/12/2011 11:50
common cold,51.50812912,-0.128004998,12/12/2011 11:50
common cold,51.50812912,-0.128004998,12/12/2011 11:50
common cold,48.85661316,2.352221966,12/12/2011 11:50
common cold,50.50388718,4.469935894,12/12/2011 11:50
common cold,51.50812912,-0.128004998,12/12/2011 11:50
common cold,52.13066101,-3.783711672,12/12/2011 11:50
common cold,52.56949997,-0.240529895,12/12/2011 11:50
common cold,51.90114594,-0.027828,12/12/2011 12:00
common cold,56.49067307,-4.202645779,12/12/2011 12:00
common cold,51.83490753,-0.817441702,12/12/2011 12:00
common cold,56.49067307,-4.202645779,12/12/2011 12:00
common cold,51.50812912,-0.128004998,12/12/2011 12:00
common cold,53.41291046,-8.243889809,12/12/2011 12:00
common cold,48.86979675,2.219033003,12/12/2011 12:00
common cold,53,-8,12/12/2011 12:28
common cold,52.35551834,-1.174319744,12/12/2011 12:50
common cold,52.30897141,-1.940935969,12/12/2011 12:50
common cold,54.96030045,-4.483163834,12/12/2011 12:50
common cold,52.51326752,-2.207606077,12/12/2011 13:00
common cold,52.35551834,-1.174319744,12/12/2011 13:00
common cold,53.38113022,-1.470085025,12/12/2011 13:00
common cold,51.76778793,0.087806001,12/12/2011 13:00
common cold,55.86423874,-4.251805782,12/12/2011 13:00
common cold,54.20040131,-8.496277809,12/12/2011 13:00
common cold,52.63687897,-1.139759183,12/12/2011 13:00
common cold,52.37021637,4.895167828,12/12/2011 13:00
common cold,53.47925186,-2.247925997,12/12/2011 13:00
common cold,56.49067307,-4.202645779,12/12/2011 13:40
common cold,51.50812912,-0.128004998,12/12/2011 13:50
common cold,52.35551834,-1.174319744,12/12/2011 13:50
common cold,51.50812912,-0.128004998,12/12/2011 13:50
common cold,51.42504883,0.100523002,12/12/2011 13:50
common cold,51.80722046,-0.812766373,12/12/2011 14:20
common cold,51.75152969,-0.333891988,12/12/2011 14:20
common cold,51.50812912,-0.128004998,12/12/2011 14:20
common cold,51.50812912,-0.128004998,12/12/2011 14:20
common cold,51.89759827,-2.075608969,12/12/2011 14:20
common cold,51.50812912,-0.128004998,12/12/2011 14:30
common cold,48.85661316,2.352221966,12/12/2011 14:30
common cold,51.50812912,-0.128004998,12/12/2011 14:30
common cold,49.21443939,-2.131249905,12/12/2011 14:30
common cold,52.13263321,5.291265965,12/12/2011 14:30
common cold,51.80978394,-0.2376744,12/12/2011 14:30
common cold,53.9690094,-2.627690792,12/12/2011 14:40
common cold,51.494133,-0.114957899,12/12/2011 14:40
common cold,53.91666031,-3.035672903,12/12/2011 14:40
common cold,54.97825241,-1.61777997,12/12/2011 14:40
common cold,51.11541748,-0.192875996,12/12/2011 14:40
common cold,52.56949997,-0.240529895,12/12/2011 15:00
common cold,56.49067307,-4.202645779,12/12/2011 15:00
common cold,53.43972778,-2.223501682,12/12/2011 15:00
common cold,50.94104004,-1.486145973,12/12/2011 15:00
common cold,51.50812912,-0.128004998,12/12/2011 15:00
common cold,56.46201706,-2.970721006,12/12/2011 15:00
common cold,52.66633987,-8.637348175,12/12/2011 15:00
common cold,52.4068222,-1.519693017,12/12/2011 15:00
common cold,52.35551834,-1.174319744,12/12/2011 15:00
common cold,51.90659714,4.406524181,12/12/2011 15:00
common cold,52.35551834,-1.174319744,12/12/2011 15:00
common cold,57.03033447,9.920958519,12/12/2011 15:10
common cold,51.48407364,0.118047804,12/12/2011 15:10
common cold,52.60092163,-1.657069564,12/12/2011 15:10
common cold,52.13066101,-3.783711672,12/12/2011 15:10
common cold,51.50812912,-0.128004998,12/12/2011 15:10
common cold,49.21443939,-2.131249905,12/12/2011 15:10
common cold,53.47925186,-2.247925997,12/12/2011 15:10
common cold,53.33672333,-6.227718353,12/12/2011 15:10
common cold,55.77926636,-2.346713305,12/12/2011 15:10
common cold,50.79259109,-3.65149498,12/12/2011 15:10
common cold,53.47925186,-2.247925997,12/12/2011 16:20
common cold,52.35551834,-1.174319744,12/12/2011 16:20
common cold,53.47925186,-2.247925997,12/12/2011 16:20
common cold,52.80779266,-1.647135019,12/12/2011 16:20
common cold,51.89429474,4.617228031,12/12/2011 16:20
common cold,50.92801285,-0.461707503,12/12/2011 16:20
common cold,51.34740448,-2.977255106,12/12/2011 17:00
common cold,50.7136116,-3.540321112,12/12/2011 17:00
common cold,50.77721405,-3.999460936,12/12/2011 17:00
common cold,51.45451355,-2.587909937,12/12/2011 17:00
common cold,53.47925186,-2.247925997,12/12/2011 17:00
common cold,51.80978394,-0.2376744,12/12/2011 17:00
common cold,54.69174576,-1.21292603,12/12/2011 17:00
common cold,54.65787125,-1.655776143,12/12/2011 17:00
common cold,52.63786316,-2.473617554,12/12/2011 17:00
common cold,54.99766159,-3.219518185,12/12/2011 17:00
common cold,53.41154099,-2.990115881,12/12/2011 17:30
common cold,56.45095444,9.405618668,12/12/2011 17:30
common cold,51.50812912,-0.128004998,12/12/2011 18:00
common cold,53.6457901,-1.785035014,12/12/2011 18:00
common cold,51.76000595,-0.015042,12/12/2011 18:00
common cold,54.58499908,-5.931000233,12/12/2011 18:00
common cold,53.41154099,-2.990115881,12/12/2011 18:50
common cold,53.41154099,-2.990115881,12/12/2011 18:50
common cold,52.28759766,-1.534484029,12/12/2011 19:00
common cold,51.50812912,-0.128004998,12/12/2011 19:00
common cold,51.87866974,-0.420025498,12/12/2011 19:00
common cold,55.21222687,-1.539334059,12/12/2011 19:50
common cold,53.39579391,-2.571767092,12/12/2011 19:50
common cold,53.55595398,-2.790768385,12/12/2011 20:00
common cold,53.40821075,-2.988111973,12/12/2011 20:40
common cold,51.50812912,-0.128004998,12/12/2011 20:40
common cold,53.42126465,-6.250475407,12/12/2011 20:40
common cold,51.24095917,-0.167818204,12/12/2011 20:50
common cold,51.48158264,-3.179090023,12/12/2011 20:50
common cold,55.95037842,-3.183601856,12/12/2011 20:50
common cold,51.72700119,-0.368539691,12/12/2011 20:50
common cold,54.85109711,-2.350720882,12/12/2011 22:00
common cold,48.81389999,2.344687939,12/12/2011 23:00
common cold,49.21443939,-2.131249905,12/12/2011 23:00
common cold,52.37021637,4.895167828,12/13/2011 0:30
common cold,52.35551834,-1.174319744,12/13/2011 0:50
common cold,51.26014328,0.844280183,12/13/2011 1:00
common cold,53.41291046,-8.243889809,12/13/2011 1:00
common cold,52.80424881,6.186692238,12/13/2011 1:00
common cold,51.56420135,0.220259994,12/13/2011 1:50
common cold,53.41291046,-8.243889809,12/13/2011 1:50
common cold,52.14082718,-0.462190986,12/13/2011 2:00
common cold,51.50812912,-0.128004998,12/13/2011 2:00
common cold,53.2381134,-0.556665599,12/13/2011 2:30
common cold,56.49067307,-4.202645779,12/13/2011 2:50
common cold,53.80127716,-1.548567057,12/13/2011 2:50
common cold,52.13263321,5.291265965,12/13/2011 2:50
common cold,53.19339371,-2.893074989,12/13/2011 2:50
common cold,52.35551834,-1.174319744,12/13/2011 2:50
common cold,51.75172424,-1.255285025,12/13/2011 2:50
common cold,50.61011124,-1.349640012,12/13/2011 2:50
common cold,56.70692062,-2.466114998,12/13/2011 3:00
common cold,52.59568787,-2.129867315,12/13/2011 3:00
common cold,53.76320267,-2.703089952,12/13/2011 3:00
common cold,51.45451355,-2.587909937,12/13/2011 3:00
common cold,50.94206238,-2.633307934,12/13/2011 3:50
common cold,51.80978394,-0.2376744,12/13/2011 3:50
common cold,52.35551834,-1.174319744,12/13/2011 3:50
common cold,53.80127716,-1.548567057,12/13/2011 3:50
common cold,54.59744263,-5.934068203,12/13/2011 3:50
common cold,52.03860092,-0.757071972,12/13/2011 3:50
common cold,51.50812912,-0.128004998,12/13/2011 3:50
common cold,53.47925186,-2.247925997,12/13/2011 4:00
common cold,52.16032028,4.493926048,12/13/2011 4:00
common cold,51.55170441,-0.158825502,12/13/2011 4:00
common cold,51.55170441,-0.158825502,12/13/2011 4:00
common cold,51.76682281,-3.159626961,12/13/2011 4:00
common cold,52.13263321,5.291265965,12/13/2011 4:00
common cold,56.03004456,-3.398794889,12/13/2011 4:00
common cold,53.53107834,-9.109718323,12/13/2011 4:00
common cold,50.30347824,1.647235036,12/13/2011 4:00
common cold,51.48099136,-3.194113016,12/13/2011 4:10
common cold,55.37805176,-3.435972929,12/13/2011 4:50
common cold,52.35551834,-1.174319744,12/13/2011 4:50
common cold,51.60366058,-0.075730003,12/13/2011 4:50
common cold,53.38113022,-1.470085025,12/13/2011 4:50
common cold,52.95476913,-1.158085942,12/13/2011 4:50
common cold,53.34410477,-6.267493725,12/13/2011 4:50
common cold,51.26014328,0.844280183,12/13/2011 5:00
common cold,51.50812912,-0.128004998,12/13/2011 5:00
common cold,50.37191772,-4.136019707,12/13/2011 5:00
common cold,51.37616348,-0.098233998,12/13/2011 5:00
common cold,50.71841049,-3.533899069,12/13/2011 5:00
common cold,53.50985336,-2.213334799,12/13/2011 5:10
common cold,55.73215866,-2.131808043,12/13/2011 5:20
common cold,51.66270447,-4.049121857,12/13/2011 5:30
common cold,51.89318085,-0.375890195,12/13/2011 5:50
common cold,53.0128479,-2.224064112,12/13/2011 5:50
common cold,51.50812912,-0.128004998,12/13/2011 5:50
common cold,55.95325089,-3.188266993,12/13/2011 5:50
common cold,51.46345139,-0.009176,12/13/2011 5:50
common cold,51.425354,-0.098369598,12/13/2011 6:00
common cold,52.56949997,-0.240529895,12/13/2011 6:00
common cold,53.09745026,-1.382256031,12/13/2011 6:00
common cold,49.21443939,-2.131249905,12/13/2011 6:00
common cold,53.41291046,-8.243889809,12/13/2011 6:00
common cold,55.37805176,-3.435972929,12/13/2011 6:00
common cold,52.13263321,5.291265965,12/13/2011 6:00
common cold,53.99069977,-6.382314682,12/13/2011 6:10
common cold,55.37805176,-3.435972929,12/13/2011 6:50
common cold,49.21443939,-2.131249905,12/13/2011 6:50
common cold,52.03860092,-0.757071972,12/13/2011 7:00
common cold,52.25226974,-7.127205849,12/13/2011 7:00
common cold,57.50252914,-2.044615984,12/13/2011 7:00
common cold,51.62144089,-3.943645954,12/13/2011 7:00
common cold,53.15982819,-6.908997536,12/13/2011 7:00
common cold,52.35551834,-1.174319744,12/13/2011 7:00
common cold,51.50812912,-0.128004998,12/13/2011 7:00
common cold,53.34410477,-6.267493725,12/13/2011 7:00
common cold,53.41291046,-8.243889809,12/13/2011 7:40
common cold,51.50812912,-0.128004998,12/13/2011 7:40
common cold,50.76278687,-1.300533056,12/13/2011 7:50
common cold,55.79254532,-3.998939991,12/13/2011 7:50
common cold,47.46546936,-1.48219347,12/13/2011 7:50
common cold,52.93144989,1.301866055,12/13/2011 7:50
common cold,52.13066101,-3.783711672,12/13/2011 7:50
common cold,51.45451355,-2.587909937,12/13/2011 8:30
common cold,55.45355225,-4.265829086,12/13/2011 8:30
common cold,55.95325089,-3.188266993,12/13/2011 8:30
common cold,51.62261581,0.571875989,12/13/2011 8:30
common cold,48.85661316,2.352221966,12/13/2011 8:30
common cold,53.34410477,-6.267493725,12/13/2011 8:50
common cold,50.50388718,4.469935894,12/13/2011 8:50
common cold,50.84294128,-0.131311998,12/13/2011 8:50
common cold,51.24095917,-0.167818204,12/13/2011 8:50
common cold,50.50388718,4.469935894,12/13/2011 8:50
common cold,51.89759827,-2.075608969,12/13/2011 9:10
common cold,48.85661316,2.352221966,12/13/2011 10:00
common cold,53.34410477,-6.267493725,12/13/2011 10:00
common cold,51.75172424,-1.255285025,12/13/2011 10:00
common cold,51.5142746,-0.079673998,12/13/2011 10:10
common cold,53.79598236,-1.759397984,12/13/2011 10:30
common cold,50.77346802,0.101108,12/13/2011 10:30
common cold,52.13263321,5.291265965,12/13/2011 10:30
common cold,53.38113022,-1.470085025,12/13/2011 10:30
common cold,52.63088608,1.297355056,12/13/2011 10:40
common cold,56.20084381,-3.159859896,12/13/2011 10:40
common cold,52.50269699,-1.75744164,12/13/2011 10:50
common cold,54.57723236,-2.797483444,12/13/2011 10:50
common cold,50.83439636,-0.276695997,12/13/2011 10:50
common cold,53.41291046,-8.243889809,12/13/2011 10:50
common cold,54.52360916,-1.559458017,12/13/2011 10:50
common cold,50.84294128,-0.131311998,12/13/2011 10:50
common cold,55.76063156,-4.164557934,12/13/2011 11:50
common cold,51.50812912,-0.128004998,12/13/2011 11:50
common cold,53.75941849,-0.360765994,12/13/2011 12:00
common cold,53.41154099,-2.990115881,12/13/2011 12:00
common cold,53.27058029,-9.065247536,12/13/2011 12:00
common cold,52.4068222,-1.519693017,12/13/2011 12:00
